class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,6130,,68,44,0,0,0,0,0,0,520,196088,181890,9222,0,0,190890,0,172,0,0,0,354696,301752,142496,35846,0,0,0,0,30,294,0,0,0,0,0,0,0,324,387396,0,2486,1628,2214,2504,202798,176090,0,0,0,0,103034,126948,96640,24318,9844,6734,7288,6708,5044,1162,497440,214,418,518,0,190890,7176,93810,48218,,,,,,,,,140660,6129.18,497440,497440,499180,1893,4352,48580,495580,387720,1209600,13008,0,26,0,334547.52,0.0,51747.84,,,0,0,0,62208,191354,121640,10318,1794,406,0,4,8,497440,,1514,204,36054,16764,39170,268702,23678,1632,2,0,56,326,327694,185160,0,40,0,0,336714,512,124,0,0,0,0,0,0,0,0,3730,624,212,651634,106162,12900,2454,2300,4152,486890,22,0,0,0,,,56820,71054,31594,8894,16694,36240,151040,13776,1608,0,0,0
neg,59584,,1222,1114,0,0,0,0,0,0,15506,1071834,2889234,502404,26420,1930,1877120,0,0,0,0,0,4085530,3488054,1137236,483466,0,0,0,0,5902,1012,0,0,0,0,0,113818,2084058,1581790,727662,0,4090,1822,2510,39248,3056780,1402484,392,2,0,0,1735060,932350,292762,214598,159736,134560,215234,767828,55196,4,5223918,1044,1574,2828,38,1877120,52500,687046,448288,306320,226180,209540,282660,,,,,101340,59584.74,5223918,5223918,5215698,34259,7226,31306,372980,4507328,1209600,158760,6,166,0,3614014.08,0.0,887853.12,0,0,0,0,0,95384,1411510,2425316,520206,43972,9634,1306,126,144,5223918,,9236,1084,118586,438512,350360,2852758,707668,28800,322,2,2034,2452,3572808,445894,0,8594,0,48,3689668,5316,1496,0,0,0,0,0,0,0,0,32398,78666,11888,0,0,120788,18306,299680,75358,1556294,6388,0,0,20645160,2134.9,3038,932316,856756,675948,338444,576730,447088,275886,170270,225692,8198,0,0
neg,360,,50,46,0,0,0,0,0,0,54,0,26976,134,0,0,12530,0,0,0,0,0,25094,20126,9374,3294,0,0,0,0,98,44,0,0,0,0,0,0,27164,0,0,0,56,18,32,30,4700,22328,0,0,0,0,15218,8420,2658,726,96,28,14,4,0,0,34492,0,114,196,0,12530,476,4576,4760,,,,,,,,,9160,359.28,34492,34492,34494,83,160,3338,34320,27164,1209600,1110,2,2,0,21372.48,0.0,5739.84,0,0,0,0,0,0,14122,12616,368,58,0,0,0,6,34492,,100,8,266,2218,848,5350,17334,922,118,0,84,214,21600,11246,0,32,0,80,21906,74,30,0,0,0,0,0,0,0,0,256,0,16,0,0,894,216,38940,4860,0,0,0,0,0,33.34,36,6464,5678,1578,342,650,6808,5462,158,24,0,0,0
neg,4454,,0,0,0,0,0,0,0,0,146,14296,216420,36526,1122,0,122398,0,58,0,0,0,242736,205530,61572,29602,0,0,0,0,0,0,0,0,0,0,0,8258,148580,111672,0,0,434,318,240,11310,157260,98824,124,0,0,0,64804,94524,34170,20612,17052,16568,18244,2536,0,0,304362,0,0,0,0,122398,2842,30390,30134,,,,,,,,,60600,4454.67,304362,304362,304978,1660,0,29218,303520,268510,1209600,0,0,0,0,237634.56,0.0,30649.92,0,0,0,0,0,1196,101476,137938,25150,2040,672,38,0,0,304362,,466,44,1640,13426,7464,126576,116430,2444,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,148,32180,34004,34124,19290,42358,37208,29134,18652,21516,44,0,0
neg,390,,64,0,0,0,0,0,0,0,0,0,0,0,0,0,19024,0,0,0,6140,12872,35870,27794,25020,6428,18,0,0,0,170,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67126,8,8,24,0,19024,708,8228,16292,,,,,,,,,24240,390.46,67126,67126,276,0,0,6156,66460,0,1209600,1960,0,0,0,27961.92,0.0,28922.88,0,0,0,0,0,0,0,0,0,0,0,0,0,92,67126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,330,0,0,0,0,0,0,0,0,786,60,8,6958,2822,1000,156,540,54,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,108,0,2130706434,,0,0,0,0,0,0,446,12848,1956,0,0,0,5858,0,30,0,128,360,14054,9198,22458,1388,0,0,0,0,6,26,0,0,0,0,0,0,0,0,15250,0,134,16,8,574,412,704,13402,0,0,0,9854,3222,590,596,284,108,466,126,2,2,36700,26,10,12,0,5858,416,18228,4122,,,,,,,,,22000,108.37,36700,36700,36028,61,0,3416,36120,15342,1209600,0,,,,9043.2,0.0,5279.04,0,14,0,0,416,7430,6104,1164,122,14,0,0,,0,36700,0,1072,4,160,1420,2346,9658,590,0,0,0,,,,,,,,,,82,72,0,0,0,0,0,0,0,0,392,0,0,10460,1326,690,100,160480,16648,12488,66,0,0,0,105.76,94,6488,4680,1224,268,246,478,290,1576,0,0,0,0
neg,84566,,264,244,0,0,0,0,0,0,83704,1897836,2782790,283650,7782,94,2000524,0,0,0,730,1198,4609110,4066732,675924,456024,0,0,0,0,194,92,0,0,0,0,0,246252,2031008,1838398,940198,0,4016,762,1202,12108,1906836,3126718,4214,0,0,0,1256454,1734376,622420,409794,303450,221988,227500,277622,2252,0,5286650,206,32,636,4,2000524,52684,414752,259834,141720,128880,154740,186000,,,,,55040,84565.83,5286650,5286650,5294136,30196,4032,39258,438020,5055856,1209600,136884,2,62,0,4691033.28,0.0,360345.6,0,0,0,0,3918,688596,2700522,1524220,120258,15526,2754,62,1964,1976,5286650,,8146,912,128940,185744,195278,3873552,649134,13992,158,0,402,230,4538482,89970,0,50530,0,8,4724568,3286,278,0,0,0,0,0,0,0,0,31350,89484,35296,0,0,124680,17730,21589220,2213002,0,0,0,0,6187630,2093.2,2120,390454,708856,691952,462962,1179830,800882,364436,175542,256642,24300,0,0
neg,41168,,2130706432,524,0,0,0,0,0,0,227768,1426302,895422,97684,2220,0,1187014,0,0,0,0,0,2426332,2108852,536036,251014,0,0,0,0,358,134,0,0,0,0,0,67732,1441004,686964,453696,0,1862,758,1248,12410,1485918,1140974,6226,0,0,0,910814,489658,202646,146070,126280,123834,289562,360532,0,0,2963238,0,42,186,16,1187014,34660,356478,178694,143480,317700,,,,,,,67720,41168.5,2963238,2963238,2968272,15044,19468,49554,534960,2649396,1209600,115956,2,42,0,2229183.36,0.0,416852.16,0,0,0,0,5514,478828,1269306,727508,140380,21570,5746,544,4856,4920,2963238,,5230,790,29488,262850,160362,1721436,462708,6532,0,0,868,306,2140190,36508,0,70056,0,22,2250366,4398,434,0,0,0,0,0,0,0,0,19634,31084,19238,0,0,72532,21680,2107080,349382,0,0,0,0,1473680,1182.34,1588,447210,423460,352586,157068,283826,226308,173978,138420,401478,45062,0,0
pos,507992,0,,,0,0,0,22062,459676,5093012,9998346,8677094,2753844,321112,16736,610,13865462,1278,0,,2051366,2863450,22849544,22468860,5807556,1610382,2,0,602,0,5750,1672,0,0,0,0,0,0,8236,3588456,23724650,21150,49826,34232,44298,96798,313134,19043548,3995508,3754334,10814,0,6719912,4986858,4662390,2914042,1994730,1322698,1031588,873028,416430,2420816,30713624,13256,7570,9902,0,13865462,321320,3506194,2286136,251180,248600,280020,324480,228040,189280,189560,187180,152840,507992.09,30713624,30713624,30444348,184893,37266,,420980,27364818,1209600,570332,,,,24079432.32,1897.92,3261234.24,976,7706,103544,496770,1628268,2290866,4240882,4897742,5199966,5300472,2506236,677746,,6226,30713624,0,28198,4162,752508,1441326,637810,7517494,16510194,447908,2890,2,3712,12984,21651200,7872502,98334,337546,0,0,22087652,16114,628,,,,,,,,,207560,124036,34866,1067198994,7085232,877954,156028,188160,270380,25690352,73096,0,0,,,8838,3339390,2581446,1457742,801618,2045132,2230358,3491294,11141904,253608,0,0,0
neg,324,,0,,0,0,0,0,0,0,88,5982,19540,2520,0,0,11954,0,0,0,0,0,25530,21948,6718,1732,0,0,0,0,0,0,0,0,0,0,0,0,26166,388,1576,0,1708,6,12,28,58,26318,0,0,0,0,18230,7636,1432,238,108,440,46,0,0,0,32250,2,10,442,6,11954,370,2726,3908,,,,,,,,,6520,324.11,32250,32250,38868,76,104,3092,32040,28130,1209600,0,,,,19448.64,0.0,7051.2,0,12,0,0,0,4558,8296,13360,1776,108,32,0,,4,32250,,1720,10,52,3792,1054,3360,17122,954,66,0,,,,,,,,,,76,20,0,0,0,0,0,0,0,0,240,52,10,0,0,780,144,27160,3124,0,0,0,0,0,147.56,46,9182,4738,1292,376,2260,10144,136,2,0,0,0,0
neg,29588,,2130706434,314,0,0,0,0,0,0,9234,432576,1372422,434768,15172,246,913788,0,0,0,0,0,2066922,1840444,407874,190808,0,0,0,0,1216,514,0,0,0,0,0,43554,334610,1251158,635096,0,1064,2476,3466,90812,1763434,403162,4,0,0,0,877450,552404,192414,150172,109166,86152,101566,194682,412,0,2475042,28,34,128,12,913788,26352,261166,145920,208880,187220,,,,,,,8360,29587.09,2475042,2475042,2474302,13223,16772,3328,51620,2264418,1209600,68302,2,66,0,1674603.84,0.0,588589.44,0,0,0,0,0,156084,730874,1191998,175714,8150,1574,24,44,56,2475042,,2674,268,89386,338338,182240,1208060,434596,8718,138,0,484,1254,1539178,4554,0,16674,0,22,1691166,1240,138,0,0,0,0,0,0,0,0,13282,25152,6920,0,0,67550,12840,4782140,561476,40974,488,0,0,0,591.36,714,602416,389006,262530,115986,206992,153732,138972,111984,267880,14920,0,0
neg,1486,,56,54,0,0,0,0,0,0,4610,61712,19216,0,0,0,38038,0,0,0,0,0,83578,74672,29998,5788,0,0,0,0,20,10,0,0,0,0,0,7374,60748,3784,13632,0,164,30,54,82,4260,80924,24,0,0,0,24474,44188,10154,5218,868,282,230,124,0,0,113598,0,356,130,0,38038,1024,22186,7784,,,,,,,,,29700,1486.67,113598,113598,120492,315,142,11172,113300,85538,1209600,2060,0,6,0,76296.0,0.0,9141.12,0,0,0,0,0,48312,34110,2626,264,220,6,0,0,4,113598,,180,38,72,4588,1964,11094,65120,2422,60,0,100,68,75978,52650,0,22,0,0,76758,68,58,0,0,0,0,0,0,0,0,502,266,106,0,0,1242,516,3340,618,116696,358,0,0,486680,136.56,72,10060,9766,4112,1306,3430,53958,2466,236,204,0,0,0
neg,96,0,6,6,0,0,0,0,0,0,54,14952,7256,8,0,0,8596,0,0,0,0,0,20894,14792,34432,1938,0,0,0,0,16,0,0,0,0,0,0,0,0,14368,7902,0,1448,158,302,512,1736,17216,458,280,154,6,16278,3820,808,394,396,36,388,66,10,74,55388,2,0,0,0,8596,426,26814,7406,,,,,,,,,33920,95.06,55388,55388,59444,71,34,5190,54900,22366,1209600,752,0,6,0,9583.68,0,11598.72,12,54,0,0,0,5580,14236,2358,92,4,0,0,2,6,55388,0,1204,26,986,838,1980,3572,11712,1838,114,0,4,0,9458,58,0,96,0,0,10816,142,192,0,0,0,0,0,0,0,0,424,20,2,0,0,262,42,980,188,0,0,0,0,0,172.58,118,13316,5444,334,218,1164,1716,16,62,0,0,0,0
neg,14,0,2130706432,44,4,14,0,0,0,0,1920,2428,2688,0,0,0,1512,0,0,0,0,0,4172,2008,10046,1462,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7036,0,52,56,972,346,32,250,5328,0,0,0,4962,796,178,72,66,44,754,90,74,0,14240,6,4,0,0,1512,142,7522,2508,,,,,,,,,9980,13.65,14240,14240,16232,29,2,1376,14120,7070,1209600,362,2,4,0,2284.8,0.0,3403.2,4,18,0,0,824,2798,2056,1336,22,0,0,0,0,0,14240,0,1400,10,14,1274,132,1728,2200,268,10,0,188,16,2184,46,0,0,0,0,2588,38,46,0,0,0,0,0,0,0,0,188,0,0,826,364,112,34,13520,1348,14204,4,0,0,0,0.76,40,4798,1924,262,26,24,2,0,0,0,0,0,0
neg,40662,,90,90,0,0,0,0,0,0,14496,768898,1216584,214070,13136,3690,940840,0,0,0,0,0,2092964,1898546,272538,168716,0,0,0,0,144,46,0,0,0,0,0,0,569556,1194318,467000,0,2342,3778,2760,109804,1706614,405300,262,6,2,6,627376,559514,246026,218436,181888,129518,137000,130832,284,0,2365644,52,66,154,16,940840,24118,173354,98918,145340,,,,,,,,125120,40662.45,2365644,2365644,2370354,14936,5290,114218,1153060,2230874,1209600,68694,2,88,0,1921442.88,0.0,307680.96,0,0,0,0,0,186506,1085564,875736,77308,4778,972,10,58,62,2365644,,2408,186,17266,190560,160696,1561514,292996,5218,30,0,152,122,1691848,804,0,5532,0,12,1935242,866,114,0,0,0,0,0,0,0,0,11764,23790,10390,0,0,63730,13708,6893420,751308,0,0,0,0,665110,502.28,480,318844,297968,231270,120922,251744,217736,230814,213142,345344,3090,0,0
neg,1254,0,22,22,0,0,0,0,0,58,49552,13952,7368,0,0,0,27890,0,0,0,4704,5676,63630,62306,28958,3032,0,0,0,0,58,138,0,0,0,0,0,0,0,6668,64262,0,216,58,1212,3900,336,264,63822,1122,0,0,17694,32084,14610,3624,1086,364,918,248,46,256,97326,10,0,0,0,27890,628,23134,5778,,,,,,,,,28580,1254.66,97326,97326,102006,379,0,9562,96940,71010,1209600,1532,0,2,0,59258.88,2.88,6964.8,12,30,0,0,4744,10972,10434,7024,32252,5504,0,0,22,32,97326,0,4844,30,312,500,1946,7304,51004,4928,62,0,26,236,59890,38970,0,0,0,0,60024,84,36,0,0,0,4,0,0,0,0,476,20,2,11644,4294,800,204,1320,132,23566,8,0,0,254680,151.7,78,12036,7658,3082,880,1292,2444,2894,40644,0,0,0,0
neg,203736,0,194,,0,0,0,0,0,0,0,0,0,0,0,0,7144684,0,1480,2840,320216,450738,15137774,14149190,2839824,857752,2,0,0,0,922,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18306358,3812,1906,7954,0,7144684,263576,1678500,1151724,143280,132780,123040,157980,178000,150360,181360,181280,10480,203736.96,18306358,18306358,198,0,2990376,107570,90540,0,1209600,0,,,,13041828.48,0.0,1929365.76,0,0,0,0,0,0,0,0,0,0,0,0,,0,18306358,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,30800,798,0,0,0,0,0,0,0,0,119132,23702,4834,0,0,1167794,144368,22828140,4597698,0,0,0,0,196910590,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,1356594,,0,,0,0,0,0,0,18790,1596788,23594046,33369884,5492878,148392,290,38116446,291280,42,,380,642,60350504,52064968,13672718,7524418,0,0,0,0,0,0,0,0,0,0,0,4081692,46532078,10494260,3113038,0,42758,33770,56940,150890,28802274,35099940,34484,12,0,0,23922728,11030902,5476040,4260980,3556254,3200590,4193264,6575382,1959496,45432,74024706,0,45592,16354,5284,38116446,1036300,8216248,5423020,358400,335360,371920,485260,459780,387780,329280,305020,48940,1356593.2,74024706,74024706,66986162,465605,5707936,,165920,64221068,1209600,0,,,,63347748.48,0.0,6043112.64,19968,,0,238,188442,8077100,30501584,21849176,3242952,296200,60896,4480,,0,74024706,,39614,7966,3036992,1765524,3549808,49165540,6569470,86142,12,0,,,,,,,,,,29976,1370,,,,,,,,,638870,943534,246406,0,0,2629900,401902,40832360,9936452,0,0,0,0,,0.74,0,5853990,6177628,5898640,3211944,6978392,7536384,8793946,8103360,11356562,310222,0,0
neg,38198,,0,,0,0,0,0,0,0,598,138996,1883724,538872,12452,0,1303224,0,82,0,0,0,2261656,1984542,510674,227160,0,0,0,0,0,0,0,0,0,0,0,6866,1159806,1393936,14034,0,4314,1734,2002,4388,16190,2545962,52,0,0,0,1036772,538204,258326,238584,218082,266146,18528,0,0,0,2772832,0,114,438,284,1303224,37354,281936,226944,190520,266520,,,,,,,48580,38198.02,2772832,2772832,2766576,14382,137056,31612,348000,2574642,1209600,0,,,,2072163.84,0,498620.16,0,512,0,0,0,11190,815502,1400460,317512,23912,5348,718,,0,2772832,,5860,430,83522,314696,137638,1431042,588338,12840,276,0,,,,,,,,,,2296,66,0,0,0,0,0,0,0,0,19404,32024,6294,0,0,76878,12928,3415180,638088,0,0,0,0,496350,904.08,1050,517450,390114,259662,130836,306242,315442,239674,157652,237774,19796,0,0
neg,8,0,16,16,0,0,0,0,0,0,0,182,2492,0,0,0,522,0,0,0,0,0,1102,70,14580,360,0,0,0,0,18,26,0,0,0,0,0,0,0,0,2674,0,60,28,22,1126,130,860,448,0,0,0,1334,94,58,86,290,82,524,60,12,134,15690,0,10,2,0,522,56,13442,1126,,,,,,,,,14540,7.27,15690,15690,18050,22,680,1528,15600,2686,1209600,84,2,2,0,744.0,0,731.52,0,6,0,0,0,0,1084,1424,166,0,0,0,4,10,15690,0,1228,0,6,4,518,108,468,246,96,0,16,138,286,206,0,0,0,0,836,16,48,0,0,0,0,0,0,0,0,78,0,0,400,80,40,4,2680,2522,16416,10,0,0,0,0.48,12,2002,406,76,8,32,22,110,18,0,0,0,0
neg,15554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15554.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,72,0,0,14,0,0,0,0,0,0,10,3618,11086,0,0,0,4868,0,0,0,0,0,13462,9546,15754,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14714,0,96,34,64,1368,2160,8814,2178,0,0,0,11154,1362,386,846,292,434,120,110,8,2,29268,0,0,0,0,4868,324,12308,3282,,,,,,,,,15360,72.59,29268,29268,36030,80,0,2710,28820,14816,1209600,0,4,8,0,8019.84,11.52,3375.36,0,12,0,0,0,1760,9222,3412,320,0,0,0,0,0,29268,0,3416,12,28,432,1448,7926,1452,0,0,0,12,102,8486,98,0,0,0,0,8922,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,84,6996,5186,976,208,540,556,236,16,0,0,0,0
neg,2,0,0,0,0,0,0,0,0,0,430,684,1090,0,0,0,328,0,78,0,170,426,4358,3362,14268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,1136,2,2,0,6,186,478,394,0,0,1410,16,12,196,16,10,118,342,32,52,18810,4,2,0,0,328,44,13752,512,,,,,,,,,14260,2.67,18810,18810,20758,17,0,1842,18760,2218,1209600,20,0,0,0,0.0,0.0,1108.8,0,12,0,0,430,462,564,146,602,0,0,0,0,30,18810,0,1122,8,4,2,0,4,1064,0,0,0,0,0,58,0,0,0,0,0,134,16,110,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,20826,0,0,0,0,68.84,24,2204,0,0,0,0,0,0,0,0,0,0,0
neg,28286,,0,,0,0,0,0,0,0,482,115200,1155810,378002,7688,0,820846,0,0,0,0,0,1592142,1489596,216390,74342,0,0,0,0,0,0,0,0,0,0,0,16280,525382,957918,157602,0,3638,1692,3832,26436,1436754,184826,4,0,0,0,413030,355664,150234,126948,114322,114394,135338,178114,69138,0,1808788,126,448,302,86,820846,15152,145738,69848,154720,,,,,,,,58380,28286.61,1808788,1808788,1790220,12002,384932,57768,595480,1657182,1209600,0,,,,1468827.84,0.0,185686.08,,,0,0,0,16248,490382,972298,159726,15702,2758,68,,134,1808788,,2712,374,130120,96220,439450,944616,41944,1746,0,0,,,,,,,,,,916,40,0,0,0,0,0,0,0,0,7816,28802,5040,0,0,58632,9896,2386020,578548,0,0,0,0,27286610,,,197224,288360,147168,76600,159858,178242,138536,127252,316152,27790,0,0
neg,2810,,0,,0,0,0,0,0,0,232,8780,79418,72432,6120,0,69314,0,0,0,0,0,157044,133998,49656,13452,0,0,0,0,0,0,0,0,0,0,0,0,80952,9516,76514,0,2496,5768,6774,7584,17424,126858,78,0,0,0,145218,11810,4436,2028,1294,830,908,458,0,0,206848,0,0,0,0,69314,1756,25862,22618,,,,,,,,,48240,2810.67,206848,206848,204704,234,8260,19936,205760,166982,1209600,0,,,,46158.72,26207.04,94348.8,38,170,0,0,0,3824,41912,55126,64444,1558,118,0,,10,206848,,824,204,384,26620,31144,52576,51192,4038,0,0,,,,,,,,,,114,4,0,0,0,0,0,0,0,0,1390,20,2,0,0,554,86,23400,6304,0,0,0,0,158470,674.46,308,124138,26320,5134,1528,4368,2698,1188,784,824,0,0,0
neg,8,0,4,2,0,0,0,0,0,0,1860,1880,1834,0,0,0,1398,0,38,0,336,760,10654,9728,9832,210,0,0,0,0,2,10,0,0,0,0,0,0,0,0,5574,0,44,18,18,418,498,1560,3018,0,0,0,4500,182,114,44,26,22,328,84,158,116,20844,0,4,0,0,1398,86,8784,1042,,,,,,,,,9720,7.86,20844,20844,21956,22,2,2022,20700,5602,1209600,190,4,0,0,1344.96,0.0,3334.08,0,6,0,0,1808,1610,1298,210,648,0,0,0,0,2,20844,0,954,6,16,4,0,756,3180,574,84,0,6,10,966,74,0,0,0,0,1556,20,46,0,0,0,0,0,0,0,0,106,0,0,92,62,30,6,12700,1262,20944,8,0,0,0,0.66,30,4362,1048,18,14,86,40,6,0,0,0,0,0
neg,344,0,48,48,0,0,0,0,0,0,46,23070,11346,0,0,0,16064,0,0,0,0,0,31650,23736,22034,2634,0,0,0,0,14,12,0,0,0,0,0,0,0,2408,32054,0,1404,120,106,154,120,25550,7008,0,0,0,21852,8808,1824,942,480,398,114,40,4,0,53756,2,8,4,0,16064,630,13482,8328,,,,,,,,,21280,344.12,53756,53756,51716,125,14,5002,53080,34580,1209600,1056,0,4,0,20003.52,1715.52,11732.16,0,42,0,0,0,4154,15270,4754,10246,32,6,0,2,8,53756,0,1288,36,104,1518,1976,6220,21442,1836,42,0,98,24,20020,9876,0,0,0,0,21504,134,144,270,1856,0,0,0,0,0,0,582,0,0,0,0,544,124,1640,164,0,0,0,0,0,198.54,120,14830,6054,1364,432,546,408,198,10630,0,0,0,0
neg,12,0,2,2,0,0,0,0,0,0,670,6162,2794,0,0,0,6232,0,10,0,0,0,30512,26694,19426,846,0,0,0,0,8,52,0,0,0,0,0,0,0,1102,8524,0,178,26,18,514,478,200,8212,0,0,0,8182,574,112,82,156,20,424,76,0,0,49958,0,10,2,0,6232,246,16744,2634,,,,,,,,,19160,11.54,49958,49958,50154,34,0,4812,49520,9686,1209600,316,2,4,0,2585.28,328.32,5783.04,0,18,0,0,382,5476,2676,1000,92,0,0,0,2,14,49958,0,1018,12,104,18,1534,5880,1042,18,0,0,0,54,3096,86,0,0,0,0,3450,64,84,0,0,90,1460,0,0,0,0,262,0,0,0,0,54,14,2940,678,11580,6,0,0,0,206.54,66,7244,2226,32,10,90,24,0,0,0,0,0,0
neg,8,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,2484,1478,18266,260,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20762,2,8,0,0,1086,76,17540,716,,,,,,,,,18180,7.86,20762,20762,342,0,0,2024,20700,0,1209600,148,0,0,0,1086.72,0.0,1161.6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20762,0,0,0,0,0,0,0,0,0,0,0,10,54,920,44,0,0,0,0,1330,24,20,0,0,0,0,0,0,0,0,68,0,0,0,0,16,6,1320,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,78772,,,,,,0,0,700,230050,2236606,1994968,622328,168346,36204,4500,1958630,0,32,,144488,252298,4071412,3703500,1311096,467348,,0,0,0,,,0,0,0,0,0,34000,355926,2345936,2557840,0,9082,5502,9124,10930,314518,4920828,21216,2492,10,0,1282946,1595298,1304612,511722,203966,134326,115752,71860,46362,26858,5527858,,,,,1958630,76572,528304,779832,254060,238900,353680,296820,0,0,0,0,152580,78771.69,5527858,5527858,5580680,30745,,,678680,5293702,1209600,,,,,3895576.32,0.0,1391390.4,,,0,61760,865824,2698958,1095840,479656,85580,5762,322,0,,,5527858,,5926,710,192258,568220,362074,4119514,45000,0,0,0,,,,,,,,,,,,,,,,,,,,35332,,,,,,,,,,,,,,,,1422040,552276,277092,117346,246288,351126,742450,1578380,6704,0,,
neg,60142,,0,,0,0,0,0,0,0,216,1081244,2980290,281264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166482,2041152,206376,1929004,0,1052,268,408,1624,2169736,2169914,12,0,0,0,2206692,1256326,527064,238952,95236,17930,814,0,0,0,0,0,90,24,34,0,0,0,0,,,,,,,,,0,60141.73,0,0,4415274,16282,282940,0,0,4343014,1209600,0,,,,3760080.0,0.0,580584.0,0,0,0,0,0,190042,2594898,1399932,147208,8032,2854,48,,0,0,,2922,420,310002,302242,163186,3241878,302156,20132,76,0,,,,,,,,,,1146,960,0,0,0,0,0,0,0,0,0,57710,12196,0,0,129578,20386,21581900,2470650,0,0,0,0,39989330,594.94,780,605458,600676,732062,650094,1686440,61624,4076,1864,720,0,0,0
neg,125972,0,268,128,0,0,0,0,17928,869196,1754434,2994714,840754,17068,678,412,2827826,0,0,0,456086,592092,5633022,5605008,1364016,332568,0,0,0,0,852,3190,0,0,0,0,0,0,19422,4247554,2228208,0,3664,306,416,620,908,9826,5651038,459838,368568,0,2648952,1690882,873524,443772,284568,186074,123508,91484,42152,110268,7454112,5272,2432,5752,0,2827826,59584,976366,384816,165360,137180,236620,235960,221400,322440,,,35460,125971.62,7454112,7454112,7408814,33828,1880,13882,185780,6497734,1209600,103578,0,138,0,6104393.28,0.0,387817.92,2,992,7664,42956,490242,969880,2353832,2082270,521876,23492,2880,92,1188,1230,7454112,0,7740,954,198348,188704,174588,5344554,571648,8598,50,0,162,6390,6089082,3490536,0,718,0,0,6145102,3544,448,0,0,0,0,0,0,0,0,35880,16230,2928,6130500,1004224,135568,23376,38660,13004,7051424,22582,0,0,17872510,2137.62,2114,411348,575700,400386,221394,490930,466590,3886976,38610,3250,0,0,0
